OBJECTID,ADDRKEY,PRCLID,BLUSAGECUBICFT,METERSZ,LATITUDE,LONGITUDE,Market_val,EDU,EDU_GALLONS,BILLED_GALLONS,Number_of_Baths,Number_of_Half_Baths,Number_of_Beds,USAGE_CLASSIFICATION,PARCEL_RATIO,USAGE_BINARY_RESULT,OBJECTID_1,Shape,Add_FULL_BEXAR,Add_CITY,Add_STATE,Add_ZIP,Add_ADDRKEY,Add_PARCELKEY,Add_STNOSORTAS,Add_LATITUDE,Add_LONGITUDE,Comm_SRVTYPE,Comm_PRCLKEY,Comm_ADDRKEY,PropertySquareFootage,BCAD_Residential_Footprint,Houses,Num_Rooms,PercentImperviousCover,ResidentialFootprintClass,PropertySizeClass,ImperviousCoverClass,PerviousCoverPercentage,PerviousCoverClass,PressureZoneString,MULTI_LABEL
634910,540672,284335,6900.0,0.625,29.51503,-98.5081,336690,1.0,105850,51612.0,2,1,3,LOW_USAGE,30.26366031,0,403460,0,LUNDBLADE LN,CASTLE HILLS,TX,78213,540672,156191,213,13735134.1,2124919.559,RESIDENT,156191,540672,10013.3952,3508.996094,1,0,35.0430201,B,A,B,64.95697784,C,1012,MEDIUM
634911,540674,284283,11100.0,1.5,29.51216,-98.5123,612330,5.0,529250,83028.0,5,1,4,LOW_USAGE,23.16987396,0,403462,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540674,157540,144,13734086.17,2123600.476,RESIDENT,157540,540674,27057.80468,5903.994140999999,1,0,21.81993037,C,A,A,78.18006897,D,1012,MEDIUM
634912,540675,284343,6600.0,1.5,29.51286,-98.5103,400400,5.0,529250,49368.0,3,0,4,LOW_USAGE,15.62720026,0,403464,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540675,156198,117,13734341.52,2124246.651,RESIDENT,156198,540675,31075.63364,4198.0,1,0,13.50897635,B,A,A,86.49102020000002,E,1012,MEDIUM
634913,540676,284282,35400.0,0.625,29.51216,-98.5118,426560,1.0,105850,264792.0,3,0,4,HIGH_USAGE,16.46900464,1,403465,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540676,157539,140,13734087.24,2123750.32,RESIDENT,157539,540676,25144.82021,5498.003906,1,0,21.86535382,C,A,A,78.13464355,D,1012,HIGH_USAGE
634914,540677,284344,14100.0,1.0,29.5128,-98.5107,400070,2.0,211700,105468.0,3,0,3,LOW_USAGE,15.52983334,0,403466,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540677,156199,121,13734319.53,2124109.543,RESIDENT,156199,540677,25777.70655,4242.0,1,0,16.45607995,B,A,A,83.54392242,E,1012,HIGH_USAGE
634915,540678,284284,20400.0,1.5,29.51211,-98.5128,448550,5.0,529250,152592.0,3,0,4,LOW_USAGE,17.6082269,0,403467,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540678,157541,148,13734066.96,2123440.071,RESIDENT,157541,540678,24820.281580000006,4743.998047,1,0,19.11339334,B,A,A,80.88660431,D,1012,HIGH_USAGE
634916,540679,284278,10200.0,1.5,29.51216,-98.5099,339990,5.0,529250,76296.0,2,1,3,LOW_USAGE,12.95236711,0,403468,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540679,157535,124,13734088.43,2124349.023,RESIDENT,157535,540679,25965.12073,5802.998047,1,0,22.34920495,C,A,A,77.65079498,D,1012,MEDIUM
634917,540680,284345,39000.0,1.5,29.51273,-98.51118,480000,5.0,529250,291720.0,4,0,5,LOW_USAGE,23.16435515,0,403469,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540680,156200,125,13734293.25,2123968.825,RESIDENT,156200,540680,19499.14814,4076.001953,1,0,20.90348729,B,A,A,79.09651184,D,1012,HIGH_USAGE
634918,540681,284279,11900.0,1.5,29.51216,-98.5104,547100,5.0,529250,89012.0,4,1,4,LOW_USAGE,20.8424955,0,403470,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540681,157536,128,13734088.0,2124200.87,RESIDENT,157536,540681,25905.66658,5531.0,1,0,21.35054114,C,A,A,78.64945984,D,1012,HIGH_USAGE
634919,540682,284346,4600.0,1.5,29.51272,-98.5117,607950,5.0,529250,34408.0,5,0,5,LOW_USAGE,21.97545516,0,403471,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540682,156201,129,13734290.84,2123777.254,RESIDENT,156201,540682,33047.764760000005,7610.996094,1,0,23.0302901,C,A,A,76.9697113,D,1012,LOW_USAGE
634920,540683,284280,16400.0,1.0,29.51216,-98.5109,396660,2.0,211700,122672.0,2,1,3,LOW_USAGE,15.63272207,0,403472,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540683,157537,132,13734087.56,2124053.009,RESIDENT,157537,540683,25786.60999,3414.0,1,0,13.23942931,B,A,A,86.76057434,E,1012,HIGH_USAGE
634921,540684,284281,12900.0,1.5,29.51216,-98.5113,550380,5.0,529250,96492.0,3,0,4,LOW_USAGE,20.0332745,0,403473,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540684,157538,136,13734087.13,2123900.924,RESIDENT,157538,540684,27392.391460000006,6256.998047,2,0,22.84210218,C,A,A,77.15789795,D,1012,HIGH_USAGE
634922,540685,284285,5000.0,0.75,29.51248,-98.5133,355000,1.5,158775,37400.0,3,0,3,LOW_USAGE,13.17226217,0,403474,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540685,157542,157,13734201.15,2123264.0840000003,RESIDENT,157542,540685,27885.70644,4093.996094,1,0,14.68134258,B,A,A,85.31865692,E,1012,MEDIUM
634923,540686,284274,7500.0,1.5,29.51217,-98.5081,510000,5.0,529250,56100.0,3,1,5,LOW_USAGE,17.70718237,0,403475,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540686,157531,108,13734095.77,2124942.903,RESIDENT,157531,540686,28119.57543,3336.003906,1,0,11.8636354,B,A,A,88.1363678,E,1012,MEDIUM
634924,540687,284342,6400.0,1.5,29.51292,-98.5098,550000,5.0,529250,47872.0,4,0,5,LOW_USAGE,13.79316433,0,403476,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540687,156197,113,13734364.11,2124388.467,RESIDENT,156197,540687,40868.23173,5391.998047,1,0,13.19361719,C,A,A,86.80638123,E,1012,MEDIUM
634925,540688,284273,6100.0,1.5,29.512190000000004,-98.5076,785860,5.0,529250,45628.0,4,0,5,LOW_USAGE,25.93568599,0,403477,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540688,157530,104,13734102.3,2125090.153,RESIDENT,157530,540688,30859.86701,5356.0,1,0,17.35587518,C,A,A,82.64412689,D,1012,MEDIUM
634926,540689,284275,7300.0,1.0,29.51215,-98.5085,603020,2.0,211700,54604.0,5,0,5,LOW_USAGE,22.45852424,0,403479,0,CAS HILLS DR,CASTLE HILLS,TX,78213,540689,157532,112,13734087.23,2124794.077,RESIDENT,157532,540689,26478.12561,4072.003906,1,0,15.37874684,B,A,A,84.62125397,E,1012,MEDIUM
634927,540690,284348,16700.0,0.75,29.513340000000003,-98.5106,500000,1.5,158775,124916.0,3,0,4,LOW_USAGE,21.09615984,0,403480,0,LOU JON CIR,CASTLE HILLS,TX,78213,540690,156203,124,13734517.54,2124147.1580000003,RESIDENT,156203,540690,24587.1093,4324.998047,1,0,17.59051051,B,A,A,82.40949249,D,1012,HIGH_USAGE
634928,540691,284292,16200.0,1.5,29.5141,-98.5106,524690,5.0,529250,121176.0,4,1,4,LOW_USAGE,17.84742181,0,403481,0,LOU JON CIR,CASTLE HILLS,TX,78213,540691,157549,129,13734791.99,2124136.599,RESIDENT,157549,540691,30395.98469,3594.001953,1,0,11.82393658,B,A,A,88.17606354,E,1012,HIGH_USAGE
634929,540692,283968,5600.0,0.75,29.51766,-98.5167,397460,1.5,158775,41888.0,3,0,4,LOW_USAGE,19.62664246,0,403504,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540692,156645,405,13736078.68,2122185.011,RESIDENT,156645,540692,19869.14889,4479.003906,1,0,22.54250512,B,A,A,77.45749664,D,1012,MEDIUM
634930,540693,283971,4100.0,1.0,29.51851,-98.5174,365500,2.0,211700,30668.0,2,1,4,LOW_USAGE,18.80063956,0,403501,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540693,156648,505,13736387.53,2121967.056,RESIDENT,156648,540693,19188.57639,3084.005859,1,0,16.07209309,B,A,A,83.92790985,E,1012,LOW_USAGE
634931,540694,283969,9600.0,0.75,29.517940000000007,-98.5169,331630,1.5,158775,71808.0,2,0,4,LOW_USAGE,16.37594585,0,403500,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540694,156646,407,13736181.24,2122112.901,RESIDENT,156646,540694,19859.9802,2330.007813,1,0,11.73217591,A,A,A,88.26782227,E,1012,MEDIUM
634932,540695,283970,31100.0,1.0,29.51823,-98.5172,455450,2.0,211700,232628.0,3,1,5,HIGH_USAGE,23.427500100000003,1,403499,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540695,156647,503,13736285.56,2122039.528,RESIDENT,156647,540695,20726.22554,5460.994140999999,1,0,26.34823273,C,A,B,73.65176392,D,1012,HIGH_USAGE
634933,540696,284293,11000.0,1.5,29.51435,-98.5102,708690,5.0,529250,82280.0,4,1,6,LOW_USAGE,25.40091139,0,403496,0,LOU JON CIR,CASTLE HILLS,TX,78213,540696,157625,125,13734884.46,2124255.387,RESIDENT,157625,540696,27763.72966,5810.005859000001,1,0,20.92660435,C,A,A,79.07339478,D,1012,MEDIUM
634934,540697,284286,18200.0,1.5,29.51272,-98.5129,487930,5.0,529250,136136.0,4,0,5,LOW_USAGE,19.49753089,0,403495,0,LOU JON CIR,CASTLE HILLS,TX,78213,540697,157543,153,13734287.59,2123391.43,RESIDENT,157543,540697,26567.86704,6505.003906,1,0,24.4844793,C,A,A,75.51551819,D,1012,HIGH_USAGE
634935,540698,284350,22800.0,0.625,29.51377,-98.5098,591640,1.0,105850,170544.0,2,1,4,HIGH_USAGE,19.72148322,1,403489,0,LOU JON CIR,CASTLE HILLS,TX,78213,540698,156205,116,13734675.94,2124388.862,RESIDENT,156205,540698,28922.6452,6935.003906,1,0,23.97776503,C,A,A,76.02223206,D,1012,HIGH_USAGE
634936,540699,284347,10000.0,1.0,29.513140000000003,-98.5111,469190,2.0,211700,74800.0,3,1,4,LOW_USAGE,16.47968221,0,403488,0,LOU JON CIR,CASTLE HILLS,TX,78213,540699,156202,128,13734444.13,2123974.522,RESIDENT,156202,540699,27002.6255,5029.003906,1,0,18.62412937,B,A,A,81.37586975,D,1012,MEDIUM
634937,540700,284349,15900.0,1.0,29.51353,-98.5101,480460,2.0,211700,118932.0,3,1,4,LOW_USAGE,15.85658984,0,403486,0,LOU JON CIR,CASTLE HILLS,TX,78213,540700,156204,120,13734587.97,2124284.775,RESIDENT,156204,540700,30937.13872,6463.996094,1,0,20.89396874,C,A,A,79.10603333,D,1012,HIGH_USAGE
634938,540701,348351,7500.0,0.75,29.50983,-98.5149,241890,1.5,158775,56100.0,2,0,3,LOW_USAGE,19.8606234,0,419090,0,FLINTSTONE DR,CASTLE HILLS,TX,78213,540701,217933,100,13733233.73,2122762.595,RESIDENT,217933,540701,11988.74867,2447.001953,1,0,20.41082034,A,A,A,79.58917999,D,1012,MEDIUM
634939,540703,284037,15200.0,1.0,29.51801,-98.5111,410000,2.0,211700,113696.0,3,1,3,LOW_USAGE,26.97708474,0,403519,0,SHEFFIELD,CASTLE HILLS,TX,78213,540703,156848,211,13736214.66,2123977.207,RESIDENT,156848,540703,14217.02092,3286.0,1,0,23.11314036,B,A,A,76.88685608,D,1012,HIGH_USAGE
634940,540704,284011,19600.0,0.75,29.51823,-98.5164,513290,1.5,158775,146608.0,3,1,4,LOW_USAGE,20.99326027,0,403518,0,SHEFFIELD,CASTLE HILLS,TX,78213,540704,156763,101,13736288.34,2122291.606,RESIDENT,156763,540704,21484.81395,4205.003906,1,0,19.57198194,B,A,A,80.42801666,D,1012,HIGH_USAGE
634941,540705,284004,14900.0,1.5,29.51853,-98.5136,467560,5.0,529250,111452.0,4,0,5,LOW_USAGE,20.80174543,0,403517,0,SHEFFIELD,CASTLE HILLS,TX,78213,540705,156756,115,13736399.62,2123185.629,RESIDENT,156756,540705,21291.1486,4273.996094,1,0,20.0740513,B,A,A,79.9259491,D,1012,HIGH_USAGE
634942,540706,348348,4900.0,1.0,29.50941,-98.5143,264780,2.0,211700,36652.0,2,0,3,LOW_USAGE,21.25353985,0,419093,0,FLINTSTONE CT,CASTLE HILLS,TX,78213,540706,217930,106,13733081.28,2122975.231,RESIDENT,217930,540706,12469.20814,2757.001953,1,0,22.11048146,B,A,A,77.88951874,D,1012,LOW_USAGE
634943,540709,284294,25700.0,1.0,29.51456,-98.5098,610000,2.0,211700,192236.0,3,1,4,LOW_USAGE,22.93052742,0,403485,0,LOU JON CIR,CASTLE HILLS,TX,78213,540709,157626,121,13734961.77,2124375.481,RESIDENT,157626,540709,25446.73175,4379.003906,2,0,17.20851208,B,A,A,82.79148865,D,1012,HIGH_USAGE
634944,540710,284291,13900.0,1.5,29.51386,-98.511,455000,5.0,529250,103972.0,3,0,4,LOW_USAGE,15.47690431,0,403490,0,LOU JON CIR,CASTLE HILLS,TX,78213,540710,157548,133,13734707.07,2124015.014,RESIDENT,157548,540710,30074.7889,5645.998047,1,0,18.77319261,C,A,A,81.22680664,D,1012,HIGH_USAGE
634945,540711,284290,17300.0,1.0,29.51365,-98.5114,538760,2.0,211700,129404.0,4,0,4,LOW_USAGE,19.62587707,0,403491,0,LOU JON CIR,CASTLE HILLS,TX,78213,540711,157547,137,13734629.41,2123887.689,RESIDENT,157547,540711,27463.80407,6575.001953,1,0,23.94060902,C,A,A,76.05938721,D,1012,HIGH_USAGE
634946,540712,284289,3100.0,1.5,29.51342,-98.5118,590000,5.0,529250,23188.0,4,1,4,LOW_USAGE,22.47682753,0,403492,0,LOU JON CIR,CASTLE HILLS,TX,78213,540712,157546,141,13734544.65,2123762.596,RESIDENT,157546,540712,27148.98741,6407.007813,1,0,23.59943565,C,A,A,76.40056609999998,D,1012,LOW_USAGE
634947,540713,284288,21500.0,0.75,29.5132,-98.5121,468710,1.5,158775,160820.0,3,0,4,HIGH_USAGE,21.42592794,1,403493,0,LOU JON CIR,CASTLE HILLS,TX,78213,540713,157545,145,13734465.57,2123648.208,RESIDENT,157545,540713,22695.80388,3117.5,1,0,13.7360193,B,A,A,86.26397705,E,1012,HIGH_USAGE
634948,540714,284287,10700.0,1.5,29.512970000000006,-98.5125,465090,5.0,529250,80036.0,2,1,2,LOW_USAGE,15.18560268,0,403494,0,LOU JON CIR,CASTLE HILLS,TX,78213,540714,157544,149,13734379.86,2123524.541,RESIDENT,157544,540714,31039.75885,7768.001953,1,0,25.02597392,C,A,B,74.97402954,D,1012,MEDIUM
634949,540715,283940,14600.0,1.0,29.515220000000006,-98.5098,380490,2.0,211700,109208.0,2,1,3,LOW_USAGE,19.17639623,0,423582,0,LOCHAVEN LN,CASTLE HILLS,TX,78213,540715,156918,300,13735200.28,2124394.864,RESIDENT,156918,540715,19498.67626,2494.998047,1,0,12.79573041,B,A,A,87.20426941,E,1012,HIGH_USAGE
634950,540716,283899,11900.0,1.0,29.51441,-98.5122,476520,2.0,211700,89012.0,3,0,5,LOW_USAGE,29.35961873,0,423584,0,COBBLESTONE,CASTLE HILLS,TX,78213,540716,158874,100,13734903.1,2123621.782,RESIDENT,158874,540716,18946.07326,5116.994140999999,1,0,27.00820414,B,A,B,72.99179840000002,D,1012,HIGH_USAGE
634951,540718,283887,12600.0,0.75,29.51335,-98.5129,530000,1.5,158775,94248.0,4,0,6,LOW_USAGE,12.4446413,0,423583,0,LOCHAVEN LN,CASTLE HILLS,TX,78213,540718,158792,100,13734516.2,2123416.531,RESIDENT,158792,540718,33248.4114,4952.998047,2,0,14.89694647,B,A,A,85.10305023,E,1012,HIGH_USAGE
634952,540719,348336,3100.0,1.0,29.51016,-98.5145,287910,2.0,211700,23188.0,2,0,3,LOW_USAGE,18.56080913,0,423597,0,ANTLER DR,CASTLE HILLS,TX,78213,540719,217918,300,13733356.46,2122896.653,RESIDENT,217918,540719,15475.152930000002,3371.0,1,0,21.78330653,B,A,A,78.21669006,D,1012,LOW_USAGE
634953,540720,284155,6100.0,1.5,29.51101,-98.5128,330000,5.0,529250,45628.0,2,0,2,LOW_USAGE,17.60166723,0,423598,0,ANTLER DR,CASTLE HILLS,TX,78213,540720,157058,500,13733666.08,2123429.918,RESIDENT,157058,540720,23276.48492,4390.998047,1,0,18.86452384,B,A,A,81.13547516,D,1012,MEDIUM
634954,540721,284012,40400.0,1.5,29.51865,-98.5167,694390,5.0,529250,302192.0,5,1,4,LOW_USAGE,32.37408797,0,423609,0,CHATTINGTON,CASTLE HILLS,TX,78213,540721,156764,100,13736437.81,2122192.251,RESIDENT,156764,540721,26105.33249,6650.994140999999,1,0,25.47753085,C,A,B,74.52246857,D,1012,HIGH_USAGE
634955,540722,284172,11600.0,0.625,29.51083,-98.5135,281860,1.0,105850,86768.0,2,2,3,LOW_USAGE,17.398804100000003,0,423611,0,ATWATER DR,CASTLE HILLS,TX,78213,540722,157148,100,13733601.65,2123209.0840000003,RESIDENT,157148,540722,17148.11837,3947.007813,1,0,23.01714816,B,A,A,76.98284912,D,1012,HIGH_USAGE
634956,540723,283999,31400.0,1.5,29.51675,-98.5129,470090,5.0,529250,234872.0,3,1,5,LOW_USAGE,19.95152792,0,423615,0,SIR ARTHUR CT,CASTLE HILLS,TX,78213,540723,156751,200,13735754.73,2123397.526,RESIDENT,156751,540723,20957.07591,5117.498047,2,0,24.41895076,B,A,A,75.58104706,D,1012,HIGH_USAGE
634957,540724,283925,10100.0,0.75,29.51577,-98.5111,359960,1.5,158775,75548.0,3,0,4,LOW_USAGE,19.04920363,0,423616,0,IRONGATE,CASTLE HILLS,TX,78213,540724,157842,100,13735400.4,2123984.132,RESIDENT,157842,540724,20309.35595,3824.0,1,0,18.82876055,B,A,A,81.17124176,D,1012,MEDIUM
634958,540725,283982,19000.0,1.5,29.51788,-98.513,818980,5.0,529250,142120.0,5,2,6,LOW_USAGE,33.49580217,0,423617,0,SHEFFIELD,CASTLE HILLS,TX,78213,540725,156659,200,13736163.87,2123363.257,RESIDENT,156659,540725,22961.943580000006,8505.003906,1,0,37.03956451,C,A,B,62.96043396,C,1012,HIGH_USAGE
634959,540726,348379,19200.0,0.75,29.5105,-98.5166,248410,1.5,158775,143616.0,2,0,3,LOW_USAGE,16.4770555,0,423619,0,SHALIMAR DR,CASTLE HILLS,TX,78213,540726,218129,100,13733474.88,2122245.905,RESIDENT,218129,540726,15246.18522,2023.0,1,0,13.26889298,A,A,A,86.73110962,E,1012,HIGH_USAGE
634960,540727,284026,10400.0,0.75,29.51893,-98.5129,514110,1.5,158775,77792.0,4,0,4,LOW_USAGE,25.70756175,0,423628,0,CHATTINGTON,CASTLE HILLS,TX,78213,540727,158680,200,13736544.88,2123401.919,RESIDENT,158680,540727,20429.29305,5203.0,1,0,25.46833113,B,A,B,74.53166962,D,1012,MEDIUM
634961,540728,283959,27900.0,1.5,29.51772,-98.516,760190,5.0,529250,208692.0,5,0,5,LOW_USAGE,32.90884606,0,423631,0,SHEFFIELD,CASTLE HILLS,TX,78213,540728,156937,100,13736104.1,2122415.668,RESIDENT,156937,540728,20293.411030000007,5362.998047,1,0,26.42728735,C,A,B,73.57271576,D,1012,HIGH_USAGE
634962,540729,284329,8700.0,1.0,29.51566,-98.5082,290200,2.0,211700,65076.0,2,1,3,LOW_USAGE,17.42174503,0,423632,0,LUNDBLADE LN,CASTLE HILLS,TX,78213,540729,156187,200,13735364.29,2124897.362,RESIDENT,156187,540729,13686.0669,3254.494141,1,0,23.7796159,B,A,A,76.22038269,D,1012,MEDIUM
634963,540730,284137,2600.0,1.0,29.510990000000003,-98.5097,226320,2.0,211700,19448.0,2,0,4,LOW_USAGE,14.50877489,0,423637,0,ANTLER DR,CASTLE HILLS,TX,78213,540730,156562,600,13733662.29,2124429.73,RESIDENT,156562,540730,16898.756690000002,2409.992188,1,0,14.26135799,A,A,A,85.73863983,E,1012,LOW_USAGE
634964,540731,284296,8000.0,1.5,29.51276,-98.5085,556160,5.0,529250,59840.0,4,1,5,LOW_USAGE,18.53880756,0,423407,0,VILLA ANN,CASTLE HILLS,TX,78213,540731,157628,107,13734307.73,2124794.644,RESIDENT,157628,540731,28649.48028,3286.0,1,0,11.46966705,B,A,A,88.53033447,E,1012,MEDIUM
634965,540732,284301,40800.0,1.5,29.51318,-98.5079,690660,5.0,529250,305184.0,5,1,5,LOW_USAGE,27.8066852,0,423409,0,VILLA ANN,CASTLE HILLS,TX,78213,540732,157632,106,13734463.44,2125006.451,RESIDENT,157632,540732,24707.79946,4620.998047,1,0,18.70258844,B,A,A,81.29740906,D,1012,HIGH_USAGE
634966,540733,284299,40900.0,1.5,29.513690000000004,-98.5083,773860,5.0,529250,305932.0,6,1,5,LOW_USAGE,22.15963713,0,423410,0,VILLA ANN,CASTLE HILLS,TX,78213,540733,157630,108,13734647.2,2124853.641,RESIDENT,157630,540733,36095.28049,5252.490234000001,1,0,14.55173686,C,A,A,85.44826508,E,1012,HIGH_USAGE
634967,540734,284303,19200.0,1.0,29.51281,-98.5072,389800,2.0,211700,143616.0,3,1,4,LOW_USAGE,27.06768504,0,423411,0,VILLA ANN,CASTLE HILLS,TX,78213,540734,157634,101,13734329.01,2125212.455,RESIDENT,157634,540734,14871.663880000002,2951.001953,1,0,19.84311895,B,A,A,80.15688324,D,1012,HIGH_USAGE
634968,540735,284352,19300.0,1.5,29.51362,-98.5093,567790,5.0,529250,144364.0,5,1,5,LOW_USAGE,22.35408134,0,403483,0,LOU JON CIR,CASTLE HILLS,TX,78213,540735,156207,108,13734620.14,2124561.792,RESIDENT,156207,540735,23241.06118,5973.996094,1,0,25.70448934,C,A,B,74.29550934,D,1012,HIGH_USAGE
634969,540736,284353,46500.0,1.5,29.513140000000003,-98.5093,783190,5.0,529250,347820.0,3,0,4,LOW_USAGE,29.83665518,0,403487,0,LOU JON CIR,CASTLE HILLS,TX,78213,540736,156282,104,13734446.84,2124554.017,RESIDENT,156282,540736,25321.5671,7006.998047,1,0,27.67205528,C,A,B,72.32794189,D,1012,HIGH_USAGE
634970,540737,283892,12500.0,2.0,29.51471,-98.5144,593260,14.0,1481900,93500.0,4,0,4,LOW_USAGE,18.5398524,0,403511,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540737,158797,201,13735011.64,2122914.384,RESIDENT,158797,540737,29487.52215,7141.001953,1,0,24.21702955,C,A,A,75.78297424,D,1012,HIGH_USAGE
634971,540738,283889,24100.0,0.75,29.51376,-98.5137,444080,1.5,158775,180268.0,3,0,5,HIGH_USAGE,21.02861801,1,403513,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540738,158794,103,13734666.1,2123153.003,RESIDENT,158794,540738,19834.60544,3742.001953,1,0,18.86602667,B,A,A,81.13397217,D,1012,HIGH_USAGE
634972,540739,283890,2600.0,0.75,29.51406,-98.5139,341000,1.5,158775,19448.0,2,1,3,LOW_USAGE,16.39430959,0,403514,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540739,158795,105,13734773.97,2123078.59,RESIDENT,158795,540739,19551.4795,3679.998047,1,0,18.82209501,B,A,A,81.17790222,D,1012,LOW_USAGE
634973,540740,283891,17800.0,0.625,29.51436,-98.5141,408060,1.0,105850,133144.0,2,1,5,HIGH_USAGE,20.24150518,1,403515,0,SQUIRES ROW,CASTLE HILLS,TX,78213,540740,158796,107,13734881.39,2123005.387,RESIDENT,158796,540740,19927.04616,3033.0,1,0,15.22051977,B,A,A,84.77947998,E,1012,HIGH_USAGE
634974,540742,284018,9100.0,1.0,29.51897,-98.5142,440000,2.0,211700,68068.0,3,1,4,LOW_USAGE,22.91517718,0,403521,0,CHATTINGTON,CASTLE HILLS,TX,78213,540742,158599,112,13736559.72,2122971.944,RESIDENT,158599,540742,18537.63484,5362.0,1,0,28.92494131,C,A,B,71.07505798,C,1012,MEDIUM
634975,540743,284044,16300.0,1.5,29.51962,-98.5146,690340,5.0,529250,121924.0,5,1,3,LOW_USAGE,25.92936144,0,403522,0,CHATTINGTON,CASTLE HILLS,TX,78213,540743,156855,113,13736795.11,2122852.841,RESIDENT,156855,540743,25325.64796,7383.996094,1,0,29.15619812,C,A,B,70.84380341,C,1012,HIGH_USAGE
634976,540744,284019,8900.0,1.0,29.51898,-98.5139,500000,2.0,211700,66572.0,5,0,5,LOW_USAGE,26.03997407,0,403523,0,CHATTINGTON,CASTLE HILLS,TX,78213,540744,158600,114,13736562.36,2123093.109,RESIDENT,158600,540744,18465.96146,5058.001953,1,0,27.39094828,B,A,B,72.60905457,D,1012,MEDIUM
634977,540746,284046,12300.0,0.75,29.51962,-98.5138,290000,1.5,158775,92004.0,4,1,5,LOW_USAGE,11.2078854,0,403524,0,CHATTINGTON,CASTLE HILLS,TX,78213,540746,156857,117,13736797.53,2123103.671,RESIDENT,156857,540746,25886.3527,4345.001953,1,0,16.78491367,B,A,A,83.21508789,D,1012,HIGH_USAGE
634978,540747,284043,8500.0,0.75,29.51961,-98.515,425390,1.5,158775,63580.0,3,1,4,LOW_USAGE,16.20579265,0,403525,0,CHATTINGTON,CASTLE HILLS,TX,78213,540747,156854,111,13736791.01,2122729.31,RESIDENT,156854,540747,26504.92403,4357.001953,1,0,16.43846233,B,A,A,83.5615387,E,1012,MEDIUM
634979,540748,284040,10000.0,1.0,29.51956,-98.5162,520390,2.0,211700,74800.0,4,0,4,LOW_USAGE,17.79873445,0,403526,0,CHATTINGTON,CASTLE HILLS,TX,78213,540748,156851,105,13736769.48,2122337.786,RESIDENT,156851,540748,27430.7506,6047.998047,1,0,22.04824117,C,A,A,77.95175934,D,1012,MEDIUM
634980,540749,284020,7700.0,1.0,29.51899,-98.5135,428600,2.0,211700,57596.0,4,1,4,LOW_USAGE,21.95782663,0,403527,0,CHATTINGTON,CASTLE HILLS,TX,78213,540749,158601,116,13736566.99,2123211.621,RESIDENT,158601,540749,17488.70069,5127.996094,1,0,29.32176716,B,A,B,70.67823029,C,1012,MEDIUM
634981,540750,284014,18900.0,1.5,29.51894,-98.516,471380,5.0,529250,141372.0,4,0,5,LOW_USAGE,26.18924438,0,403528,0,CHATTINGTON,CASTLE HILLS,TX,78213,540750,156766,104,13736545.61,2122412.0840000003,RESIDENT,156766,540750,19936.39248,4976.992188,1,0,24.96435697,B,A,A,75.03564453,D,1012,HIGH_USAGE
634982,540752,284013,7700.0,1.0,29.51884,-98.5164,426440,2.0,211700,57596.0,3,1,4,LOW_USAGE,15.46802865,0,403529,0,CHATTINGTON,CASTLE HILLS,TX,78213,540752,156765,102,13736508.98,2122292.47,RESIDENT,156765,540752,25707.49187,4259.992188,1,0,16.57101443,B,A,A,83.42898559999998,E,1012,MEDIUM
634983,540753,284041,15000.0,1.5,29.51957,-98.5158,608000,5.0,529250,112200.0,5,1,4,LOW_USAGE,25.73333225,0,403530,0,CHATTINGTON,CASTLE HILLS,TX,78213,540753,156852,107,13736775.17,2122479.264,RESIDENT,156852,540753,23097.141030000006,9021.998047,1,0,39.06110299,C,A,B,60.93889618,B,1012,HIGH_USAGE
634984,540754,284039,15300.0,1.5,29.51947,-98.5167,580000,5.0,529250,114444.0,5,0,4,LOW_USAGE,15.86626294,0,403531,0,CHATTINGTON,CASTLE HILLS,TX,78213,540754,156850,103,13736736.47,2122175.016,RESIDENT,156850,540754,34095.29824,7796.998047,1,0,22.86825002,C,A,A,77.13175201,D,1012,HIGH_USAGE
